PCA1,PCA2,PCA3,PCA4,PCA5,class
-0.2323543260558603,0.19968766517178585,-0.254888603759767,0.17487094633014594,0.38025962014324743,1
0.8198479594039279,0.29939313984633426,0.4485784704535865,0.0035678368405737022,0.742131846363407,0
0.6543724086771047,0.046620512660963384,-0.4241925968826677,-0.06550473412078514,-0.02721407847536062,1
-0.11018804274318707,0.17413091974968944,-0.27491733959062065,0.36236929622798525,0.03428081354153155,1
0.275733084812076,-0.3644050345448415,-0.2004015320394431,-0.03485850685190557,-0.10134801973645009,1
0.3803877628981271,-0.3794420563386255,-0.23187787667106236,-0.34852229499315146,0.038950790016318904,0
-0.2691663034449031,-0.2629843030292456,-0.11712603746676813,-0.2759616852573725,0.10271120159870492,1
0.3862358497592991,-0.39332337508741766,-0.19708185513888757,0.31985580875159836,0.09522825990074131,1
0.49997954145006207,-0.3238256713764797,0.023969374755902502,-0.034901354236365784,0.34737467602332145,1
0.4827498320743927,-0.32023894902835315,0.05414727907619394,0.3384222353940348,-0.09122458897646771,1
-0.340557293707791,0.23289658043724473,-0.25468123476516863,-0.3005800521080131,-0.02819361376174799,1
0.3157084604403284,0.18049071706440353,-0.07715098580171795,0.4425957331906454,0.28246100715982864,1
-0.15826209946395842,0.19695972050091157,-0.2495110854957682,0.09852684490404065,-0.09678053602648319,1
0.14693570866061872,-0.35100730771405897,-0.1658929395109482,0.313640014045617,-0.07241978537822857,1
-0.17225720495717495,0.20456114397150177,-0.26017118331018546,-0.15264799368976426,-0.07170389675298192,1
-0.07130069844717607,-0.3140808505723178,-0.137547462590326,0.18946833420262527,0.08192955844331201,1
0.29804044934972784,-0.3625816059379835,-0.18654969149405504,0.03847793485957308,-0.0008600636318589166,1
0.1369003913344065,-0.2663174321487352,0.080284861406877,0.055513218950605694,0.9055672594846091,0
0.5649142590618945,-0.4185687026438342,-0.1994018715056875,0.4991181707542027,0.3488545792416854,1
0.39870612675799716,-0.3932876336701817,-0.18310718656435968,0.5362910040354137,0.05399240199711504,1
-0.3438149139146696,-0.2649502524183778,-0.05834054134309519,0.6468200786612887,-0.13837579726382435,1
-0.3607194648518698,-0.2528173891475766,-0.10639825760741287,-0.09929600022631256,-0.04430502198110145,1
0.16223540640651835,-0.25684602745505675,0.08050195561369926,-0.1255429116822516,-0.07489232165851768,1
0.4329897098050025,-0.38775598129980304,-0.16079349446968977,0.380561492678704,0.44265150760132366,1
-0.08175553815040656,-0.21436428045150258,0.09981705975033844,-0.31984358844441635,0.07869237256651514,1
0.21545257029755416,-0.35891028939816666,-0.2026361002954729,-0.062356405399821506,-0.045789173526471987,0
-0.2210150643880723,0.2767927487355058,-0.01914165281007325,0.079973455761072,-0.009775434050333579,0
0.5370781961900483,-0.4023149379659975,-0.18351792536931194,0.3794494110135015,-0.09495933371149823,1
0.13958429610787013,-0.26417897879595836,0.08588412327207631,0.17684180705383698,0.030388381860268886,0
0.35046772213554334,-0.1256558411962118,0.5627267200866317,0.5542822104675516,-0.09452795603697288,1
0.3855319295347562,-0.371775807768179,-0.19677289079209445,-0.21677989588801527,0.2765922507624529,0
0.28490959275098504,-0.27645292689761125,0.04452459534787903,-0.2890497127774097,0.08273038552352711,0
0.2574864548208696,-0.3630816511332102,-0.19942239982754284,-0.14499783955873755,0.5109391881960117,0
-0.31279195847004265,-0.19602760450264123,0.15646046162522922,0.46977464001335656,-0.10170741814764421,1
0.6500813026480332,0.059850876766508236,-0.40081680002066405,-0.17757054405087153,-0.02942536379392253,0
0.3356886938248769,-0.378768294908359,-0.15163501270714747,0.5175015950889733,0.815251787796208,1
0.32777411249673444,-0.2934935807925356,0.07275206605167471,0.2806231752807933,0.08357772860569072,1
0.4684353044331462,0.3373626861778485,0.36471173374246635,-0.04559887569974917,-0.02392860340114122,1
-0.3328910828825321,0.228561269824579,-0.2539182718445605,-0.1703145797416293,-0.03766669300466798,0
-0.3144975372225945,-0.2651900243739938,-0.07947137515892172,0.2985068231388709,-0.013867666482765646,1
0.29158630114257733,-0.2590409656327322,0.10723467673442355,-0.15094424063820633,-0.03886201901864217,1
0.31218641209368203,0.1907142825216179,-0.10685260851291384,-0.08976190759785006,0.015418393370719352,1
0.2625717181934502,0.22205254522452608,-0.043677668231121416,-0.11865294042699036,0.007565217287187314,0
-0.1945940221420955,0.1962404210389069,-0.2589162236086528,0.0728687458210424,1.2663023661601773,1
-0.2753418296183756,-0.18040516655119737,0.15791006671887903,-0.10373896900259076,0.2597900080436912,0
-0.23209104301204297,-0.19922529971632785,0.12522267581250257,-0.013096284895675357,0.31265182875648095,1
0.08820080056264,-0.34113354430538595,-0.18493942805395758,0.013942759752389603,0.16036267725923367,0
0.49874707791229095,0.6592057659639039,-0.2011598733421274,0.22389112098279773,0.3320683390326061,0
-0.3774797836960999,-0.24553592655523182,-0.09719486886449391,-0.059884055992216544,-0.014078756622809996,0
0.14527245721943974,-0.34241668221161214,-0.1746262731453397,0.06543617356518051,-0.0463490647637013,1
-0.2788092698210197,-0.2752313771658529,-0.0722444212299854,0.5680541602336635,-0.10663587093137418,1
-0.08714515196986673,-0.2232611667298669,0.11004886461148579,0.006650604474879715,0.06546798112579737,1
-0.17589198045469015,0.19364631797005225,-0.2749275433501066,-0.0899878311972817,0.5396237381550326,1
-0.2165388757363976,-0.28064685979647347,-0.1427063084198047,-0.15022035702857583,0.19014923978552514,0
0.007103117904092126,0.4104859370264985,0.41459603745062285,-0.1723032685012472,0.3682756684026051,1
-0.3453289111294106,-0.17646551759516726,0.13490768144786205,-0.18392490773037895,0.0053232636356241965,1
0.4248718905524814,0.09581312009691967,-0.33928198933733267,0.06665520632917706,0.575585114129219,1
-0.3258548553952339,-0.1726213917527041,0.18000538982863862,0.1922514852510955,-0.10026793715367378,1
0.46253965777751127,0.09352846203037567,-0.3484800768442645,0.14587541561648704,-0.017732201433186767,1
0.5648503890253281,0.25557466248258254,0.17703015567377206,0.009685984415105887,0.505220138812692,0
-0.3890858086981836,-0.25114097508436284,-0.11395642253001619,-0.16311681363028283,-0.027243247284566754,1
-0.33246239432988767,-0.25982925415018726,-0.09252690331747403,0.19206978170455807,-0.01666069681748105,0
-0.2728652786933251,0.28216882537165344,-0.022947628824824352,0.1333960529604829,-0.01999274356854775,1
0.10104314651646278,-0.3481018451540256,-0.2233660919440773,-0.16825984946014513,-0.008734112226929712,0
-0.2887497403767839,0.20264899637753603,-0.2454857819306135,0.44440796336764316,0.02756530566619446,1
-0.032853234909786665,0.2420841538362364,-0.07404800844945919,-0.10447861916601103,0.13594007209540943,1
0.5950306447076912,0.06075897665646436,-0.38618803889170544,0.0727630540324126,-0.11519807285000842,1
-0.24874733638643184,-0.19840374676350495,0.14448019991050096,0.1945809085460944,-0.0383558255980624,1
-0.04843053197449361,0.26823171371060506,0.013306831867128435,0.19751359506099045,-0.14048911800553743,0
0.4178571364639105,0.09118466392011089,-0.34783916173147067,0.19859368847030254,0.13594765039190063,0
0.5226527471617353,-0.12187440573445416,0.6152770234564804,-0.2935809695581494,0.13376654236049934,0
0.3559603444741885,-0.36289091961968456,-0.2068919423255377,-0.30111808507307836,0.12306900940663387,1
-0.10949229332651395,-0.2213724215783511,0.11933777938594226,0.1402040449479392,-0.09480438658294409,1
0.54504575370967,0.15745249398810338,-0.09768152766629527,0.16079908487838465,-0.06603511793058509,0
0.29639058477660657,0.19099594486681012,-0.095469916971684,0.0007472192937019921,0.6141711898151674,1
0.26042680838402255,0.20238229229504198,-0.10887042737546804,-0.2640217476708608,-0.09837371279377789,1
0.6241040172873374,0.3108816567515718,0.3098587884569949,-0.292635505033245,-0.04774734227657157,1
0.07811781301068413,-0.22017643157244582,0.12850377177931976,-0.3366821525547816,0.13980063857438876,1
0.39461471877881454,0.3448414523884406,0.36362382988750047,-0.14394119158043947,0.060275615649395216,1
0.6173998442596847,0.14211640667336045,-0.13442488824708762,-0.04645456455274613,0.039542989076374394,0
0.5717044888224188,-0.3300467678743398,0.040759255353596285,0.16267318832452607,0.17236264870642534,1
0.5889411497886848,-0.15140974177781294,0.5187931193072429,-0.17860570653615204,-0.016809575837712715,0
0.6420715755460563,0.06095138348623318,-0.3993712885017056,-0.22544951472146457,-0.02450143544815085,0
0.5580367198037666,0.1646748154067887,-0.09355867069952103,-0.06829010596971942,0.2975181688588875,0
0.3759042468010973,-0.28230119034945295,0.1098377406708184,0.22858135105347124,-0.17140645744168959,1
-0.23046053456851623,-0.2617159170088138,-0.10880277708779731,-0.3309783765951621,0.013517626810436894,0
-0.18693485074439964,-0.2823578376559307,-0.07437578789676415,0.42378922046341194,-0.050462259217973315,1
0.49089576700429793,-0.39540856649093803,-0.16514774546865724,0.5343457361449738,0.26620740709293444,1
0.5492822293862387,-0.32174137980043604,0.001794111466286889,-0.3673642671150561,-0.05549586887374373,1
-0.286056671100419,0.21321571816492565,-0.24023488657577033,0.38075299085992464,0.030215487524504467,1
-0.17694386999067235,0.46047443597502796,0.4641063620251953,0.0702529760658688,0.0039406672332452635,1
0.6493714923504693,-0.14234648726171778,0.5823476139840206,-0.4252315263959147,-0.002332998958008263,1
-0.3225567011274413,-0.19184517219837174,0.15188331101207397,0.33070369157815627,-0.10308579420831596,1
-0.32374579115309177,-0.18666463037797748,0.12517188141052452,-0.08194823319579561,0.17606364538122338,1
-0.19869599572053082,0.4596390788635611,0.44206860796354813,-0.33651575569112074,0.1090895538195144,1
-0.3719551233713478,-0.24845474560127576,-0.07576745801615602,0.13512523043694377,-0.0932301369654978,0
0.6738806155425789,0.05191883285199885,-0.35942561440595044,0.3387776677297326,-0.1532859241180127,1
-0.32799839333357406,0.22109728178598176,-0.278069626069682,-0.2519082214310994,0.09791280556899526,0
0.666041274176509,-0.3441421859479256,0.05730181089479485,0.48791446784801284,-0.2203091580536135,1
0.5158608094485452,-0.32413307938083835,0.038044394486097526,0.09177904960738434,0.36187147838722095,1
0.48948088251895105,-0.33053357030373687,0.06703424410935124,0.5906956305045005,-0.18845395881674767,1
0.45571802885101603,-0.3868306177765143,-0.22595702835441694,-0.22170489348276406,-0.1073337779227246,0
0.3983180771511267,-0.2841124787401868,0.08277320731984769,0.0045674825333893295,-0.17321144056565105,1
0.5720161277878525,-0.42154631778100793,-0.2077377159376254,0.45498550139088256,0.004390491506731123,1
-0.2518742276519441,-0.1951813091453364,0.1244303164727012,-0.09411953710320327,-0.06242969754606867,1
0.6377614686406201,-0.3092670344653705,0.08611006578192212,-0.06419258271975511,-0.2057655756072845,1
-0.006665659682984429,0.17309161315778274,-0.3100560186665855,-0.18193165835011219,0.05224134563818597,1
0.33551525828447315,-0.3746498040888549,-0.2112555302701047,-0.12122181557473562,0.05902834380135268,1
0.5340235420487963,0.06749802626419234,-0.3933748095845188,-0.09415397050506556,0.4890994355800807,1
-0.34042417306956435,-0.17381683918386012,0.15555001434031068,-0.05388004180071302,-0.052872161882320724,1
-0.2898903142340294,0.2912965704404873,-0.023309559829968914,-0.07339211444913239,-0.06532936678433655,1
0.6696072222371899,-0.3518530842017559,0.043397661586949056,0.43670001758621785,-0.09270640809797354,1
-0.314228021403508,0.22208412983291148,-0.2432093897399666,0.1456431270108575,-0.07155239980198012,1
-0.32618691691848,-0.2534253786919534,-0.103560404968085,-0.16563900599733478,0.12629670545192373,1
-0.3299101195954808,-0.18830105401790467,0.14421329405148556,0.192755677425674,-0.08734687066672707,1
0.06684543526669319,-0.24805836992693314,0.06696429937706323,-0.18243265818751284,0.007107912190773661,0
0.19879215460180255,-0.2548672317535892,0.08616989028217051,-0.24406823753637075,-0.08267716811334934,1
0.3827833106262544,0.1812348537293925,-0.11677802955575659,-0.2533433752812376,0.45249783662106985,0
0.17605015108752586,-0.2503300978855458,0.07570236642002762,-0.37842580301464274,-0.08276462698951798,1
-0.14503684741729614,-0.27897879098853606,-0.11019435246987833,-0.17198652242105575,0.12268897060435488,0
-0.3366070627426982,0.22851270438759316,-0.26383018315386114,-0.2935354130529673,0.01893671570325302,1
0.4122069885865873,0.10062158587993929,-0.3325457609933811,0.1380473759806918,0.09327820285555309,1
0.3114452613141989,-0.3597127608224649,-0.18939082288816672,-0.27335528518543784,0.5355577150991725,1
0.7688740008977171,0.3175109580130618,0.43630415164254294,-0.2770900684018019,0.03671216330504401,1
0.4731531304254581,-0.4128578121916976,-0.20520051523255078,0.4892659724759859,0.36059580826791005,1
-0.2774034805364303,0.28990076564356776,-0.030481210762531408,-0.20911728903597826,0.17126305384568105,1
-0.3478627048756431,-0.1772783374633193,0.13096533486656092,-0.1379472727582598,-0.05469052925616323,0
0.19580291074136189,-0.2795446585348829,0.09227251347337065,0.5297577906810399,-0.18991244871697263,1
0.5538919548938438,-0.40737771196458644,-0.2685206402726289,-0.3391970810711054,0.11539594905190752,0
-0.34745790024651774,-0.16349538632394645,0.15295070289301954,-0.3320724762588526,0.05314408702611493,0
-0.12228969022949876,0.25841027700327746,-0.003458703120591834,0.41735898918192377,0.13317632910726684,1
0.062240261173304716,0.22828440979574569,-0.06455559151932998,0.07299995596945999,-0.1119013736291203,1
-0.384419335763319,-0.2720803012896816,-0.14648642137087808,-0.041920232040593405,0.0019832574917792818,1
-0.27146536563508894,-0.2731418762579302,-0.13149533268671365,-0.06652660470967184,0.0648805963438102,1
0.24121739925067923,0.1939614733722076,-0.04992364802336183,0.5315582382385704,0.36576111755453605,1
-0.20477290594814473,0.763581861111166,-0.12772679772061252,0.3943529672494782,-0.11747816717422978,1
0.011406561419780345,0.16578875495606377,-0.28924631520350486,0.05223812456548206,0.31532329532286435,1
0.6709552392309941,0.1597262731243618,-0.0958797343933287,-0.181062294638759,-0.15474034451431232,1
-0.26469397343252066,0.32367063904200316,0.08717842480271738,0.15713376232381893,-0.09119598330871635,1
-0.28256535040863723,-0.16895772041759874,0.18123346998366402,-0.07008598931173787,0.09306000526220143,1
0.1414232642255146,0.22333610789088257,-0.05559291814753452,0.02204953773181573,0.2239012209063452,1
0.3516628023741323,-0.26483234841852415,0.12680289709325587,0.022939251264998167,-0.08909577837735953,0
0.6716927296133943,0.16855191127812125,-0.09138978085564275,-0.3717487867441063,-0.14519658368031146,1
0.5420620826465945,0.15025122407241875,-0.12300231475422914,0.14556358540076433,-0.005763556188234448,0
-0.213042099093077,-0.29631023603889955,-0.11431230148534026,0.5329842903091677,-0.06610889848243537,1
0.4365234100699424,-0.39418669934147915,-0.22391605547651372,-0.09049190376867602,0.22537821324202065,1
0.32938900062809673,-0.356450609900675,-0.190757532982403,-0.2764661476463033,-0.09319596992280188,0
0.47210874891603805,-0.40309200736180245,-0.20200531769771837,0.31235054661700895,-0.14768738055756594,1
-0.2713747177108572,0.21109196929512197,-0.25692395843157795,-0.009857595963648151,0.09075501481669303,1
0.506120812752417,0.0850142132111382,-0.34519959701119907,0.10979915421114918,0.19466891218768106,0
0.6102505946401248,-0.4170735765091123,-0.22688597732222116,0.047997823855062564,-0.035848628662691354,1
0.3371574949770235,-0.38136387680845135,-0.15467934611953232,0.669165029511468,0.323208240531155,1
0.22821547556757465,0.21630031786345874,-0.052338068796151355,0.02667463228919524,-0.08374979416789372,1
-0.34311965926235216,-0.18164379773423603,0.13507401592160598,-0.04314667017422603,-0.061155023648924466,1
-0.3413388345484488,-0.1619852913961184,0.17838153044181934,-0.10761699628366186,-0.06321552011051094,1
0.3569547659997609,-0.3623459322196439,-0.20692776777236702,-0.14062639699564186,0.0026031850892354476,1
0.19825212289497343,-0.35316101886436574,-0.20082788173716332,-0.1345183567564319,-0.06712798592826806,1
-0.1545346925923489,-0.30127252090017387,-0.14034480543306527,0.2053492831690424,0.12756853510325375,0
-0.27357324721418813,0.29253675964836273,-0.01932254747405738,-0.08341019057586566,-0.06706876955554145,1
0.16778265827118996,-0.258800688987513,0.05444576449344795,-0.30546228398554426,-0.053080631941623525,1
0.48308845514168575,-0.3902855465176435,-0.19312219526802255,0.13987439767073798,-0.1539714081934048,0
-0.2775678213452542,0.2833025998677994,-0.021031856650894118,0.15707896743193792,-0.08666178182164873,1
0.2462113082662923,-0.35064715351541925,-0.18579417073807017,-0.1613344675826776,0.3909504196122236,1
0.5813366593993095,0.05569992956228071,-0.372226711535487,0.4619369429457849,-0.19040113328057356,1
-0.37171940621454125,-0.2491199218013221,-0.0807106922230978,0.10373800755528126,-0.06262092602882453,0
-0.38989025966332214,-0.25896354294972646,-0.13482720124000275,-0.19271974712978804,0.015364052898914859,1
0.3570996210367575,-0.301453949110421,0.09722595826630802,0.6311907520540662,0.11270632765762534,1
0.5340699078103722,-0.39262317189371837,-0.20882942646995803,-0.16631245565349986,-0.05620973960564731,0
0.28212897498116873,-0.2818965288070841,0.04648460075669084,-0.2059679534979917,0.6097124398373367,1
-0.2704515748877755,0.20264378000422642,-0.278959561841123,-0.04687644203533782,0.2422540131610145,1
0.5230935535223903,-0.31269689048737787,0.06037480405359593,0.13290603503225282,-0.12154585772243534,1
-0.18772404349219496,-0.29321983015958664,-0.13489244672250636,0.11962491680946326,-0.023122264180141096,0
-0.33686294552590496,-0.16437891110058916,0.17689276342297178,-0.0892400909832895,-0.02205328979753159,0
0.49828494635611137,-0.31756854834648957,0.012913820024948014,-0.18932574846416783,-0.08168698938524996,1
-0.28975400356644093,-0.27134297165977267,-0.11630483659443612,0.029282476957626716,-0.07796515202210083,1
-0.3088041844232696,-0.27433296001284935,-0.1292022318928332,0.034389664176621655,-0.037119140017991825,1
0.506078177222853,0.07715629289996266,-0.3324624870716849,0.4053475726141649,0.1142130536547696,1
0.4812218583584078,-0.40882163355888956,-0.2939176901996626,-0.31606599840364036,0.11257009688638038,1
0.07269797423307092,0.4008435176007802,0.513886796788502,0.23025509555703408,-0.06094579965205988,1
-0.21878125514004237,-0.26968287247654144,-0.12176981696020338,-0.26211710360845625,-0.009997644518210893,1
-0.2956798453736484,0.3117842078337635,0.004128862736696725,-0.2585621632426476,-0.05033771372924385,1
-0.26062350787886635,-0.19540540305597903,0.1418836718700125,0.20205440120642137,-0.06213176052803524,1
0.49799088313797607,0.08161615526128715,-0.35952767321653484,0.15173683754458156,-0.05015211127805966,1
0.3975820329874534,-0.38704707757044926,-0.20455968745905365,0.045950268288977116,0.7289547510785569,0
0.11235047255571069,-0.3279578488517117,-0.16792829876868093,-0.10044280147273613,-0.07449971310056852,1
-0.3183642073682809,-0.18833388331033116,0.16983896936261578,0.4033183805591115,-0.126721308460064,1
0.38121139301031387,0.19812207067969437,-0.08224096198387942,-0.17223977687621986,-0.11193664248923839,0
-0.37044523154330916,-0.2583527781134484,-0.09163864131848445,0.2025675533451035,-0.0920487591022033,1
-0.1985407322108573,0.19048502065090053,-0.23764654250093112,0.4915701132310732,0.2821302879319786,1
-0.23358374320905884,-0.020816219057404342,0.6155397905233736,0.030651270386681053,-0.04992735010946176,1
-0.27774125370284153,-0.27626539317818766,-0.15342438392332966,-0.2668672308179165,0.020969414215196318,0
0.6342358268236048,-0.22872951319284282,0.312200668177719,-0.19282287736330594,0.14645328635523622,1
0.6064999085956999,-0.3112733391840179,0.06645713014080554,-0.19589374490767264,0.35738597908232145,1
0.6671702614269832,0.13423936979502613,-0.1493929271520468,-0.14146653010113208,0.11860451641664531,0
-0.24852243305696237,-0.2708746277826584,-0.10077676684105588,0.02913600807102889,0.13095452378361216,1
-0.27533833520994716,-0.16400046441862756,0.2071495200439545,0.04734672483095709,0.0037128039926615963,0
-0.3529711424780945,-0.25836692467631656,-0.0713817657175939,0.32358308255553925,-0.03612248999762215,1
-0.18461316070745115,0.2693209175627563,-0.03584537576346917,0.013813288675372156,0.14644911965452204,0
-0.34866838181255655,-0.1732731792536657,0.1383799349729291,-0.23235327228284128,-0.006849866702523971,1
-0.04984217272966213,-0.2248152233200409,0.07877617839563282,-0.33083414157243046,0.06664441972561333,1
0.008766572052526275,-0.19473244612667445,0.18627173472611522,-0.18234062655257477,-0.06728979794434777,0
-0.08840199483061956,-0.22431306167529705,0.1431936638461738,0.3213844297963185,0.3882200711009016,1
0.6866911466868051,0.6235695818960026,-0.23849979350552197,0.17811210373470734,0.20800015435269012,1
-0.10727424053251434,0.16013323516037448,-0.2844244795995631,0.5144980031054459,0.3972524745149238,1
0.24291420138355785,-0.35480742039848134,-0.13248236479105036,0.43869826578548204,0.06628309643096085,1
0.7402407391540032,0.11316683178375077,-0.13615790525350538,0.3469457023800072,0.1265131142025003,1
0.3638760960872064,-0.38833845660453953,-0.1802256082228347,0.42513122111011914,0.09055236523143359,1
0.5113688409546454,-0.3979971978052115,-0.18609118924385312,0.1467358470178003,0.49038211914581187,0
-0.29303548782372857,-0.1801431537347036,0.18366944772278446,0.2587957349830504,-0.10636193580787874,1
-0.3237272522334433,-0.1731596903132082,0.1796613822498912,0.18889798785949585,-0.07469376405398076,1
-0.19830922479005628,-0.20927659960690312,0.17471393453137626,0.6219949394820532,-0.10424506669738062,1
0.5931974851149682,-0.41314723187807445,-0.2501039964575224,-0.2872965532952486,0.03925999651870538,1
0.4451884973848694,-0.39879023810305075,-0.22085243724506398,0.05896870675148019,0.13061801018101635,1
-0.025802844672793417,-0.23984193709757784,0.09442770765060994,0.130944824487922,-0.1271488337953808,1
0.569201687538773,0.080534114023197,-0.39484981258684515,-0.35211246198619767,-0.09537637103739886,1
-0.3273421363851735,-0.16465291515161065,0.19943482941493432,0.15778305861256295,-0.11226925300393638,0
-0.33802790602041366,-0.17213128952805887,0.14498910124585043,-0.23160616873233866,0.09998476717221412,0
-0.33990763653975437,-0.17788931445784226,0.1426586288584742,-0.019114083821800423,-0.061935237670920816,1
-0.3477191767187921,-0.17930515801823757,0.12768105167113325,-0.1292033560427166,-0.05274199548893307,0
0.42332684325295666,-0.1597120710965204,0.5356640457508457,-0.13801195086160967,0.10092106704864443,1
0.5999018314058072,0.17282540172206914,-0.06614680264732102,-0.012316108995318495,-0.18013707813414856,1
-0.2006902847560866,0.26965996470215375,0.011490284776772986,0.43712621538195,0.5206143214053269,1
-0.24226865322164848,0.6752393187986399,-0.4023338462392593,0.425297672684243,-0.045026039426819445,1
-0.19006941021396503,-0.28959640183537366,-0.12908959311421067,0.110244441876845,-0.050832487751661555,1
0.35815342157472624,-0.37308463252705265,-0.17529110695626146,0.15764763423461295,-0.07454442574394501,0
-0.3744104420623741,-0.25444365071231817,-0.10411071607718864,0.09273777014065764,-0.06661683375495697,0
0.25456289051003916,-0.26770010334681293,0.08700813040127807,-0.03663775559084787,-0.14949402080845114,1
-0.010791057444443045,-0.23663475299418074,0.15113866988042815,0.5384288240994491,0.018917056345345754,1
0.24563607599019835,-0.3569354132124743,-0.17876320357029093,0.04859385727714867,0.30745376900719545,0
0.6560025027762619,0.062331824592395516,-0.36867132340189385,0.09576132190826495,-0.18539089932334604,0
